patient_id,national_id,first_name,last_name,date_of_birth,gender,phone,address,blood_type,allergies,chronic_diseases,emergency_contact_name,emergency_contact_phone,registration_date,is_active
4698,26106195239993,Abdullah,El-Alawy,1961-06-19,Male,0103350255,"4785 El Zohour St., Miami, New Valley",AB+,,,Amr El-Aswany,0120174509,2024-07-15 13:38:54,1
4699,26805135956192,Youssef,Fahmy,1968-05-13,Male,0159885450,"503 El Nile Lane, El Mahalla El Kubra, Luxor",O-,,Epilepsy,Ramy Abdelfattah,0127563319,2025-04-12 17:54:17,0
4700,25409177351655,Sameh,Farag,1954-09-17,Male,0156805445,"88707 El Mahatta St., Abu Hammad, Aswan",A+,Penicillin allergy,Epilepsy,Youssef Sobhy,0155737917,2025-03-08 07:51:41,1
4701,30507143145677,Ehab,El-Shennawy,2005-07-14,Male,0101321662,"20858 El Haram Lane, Hurghada, Red Sea",A+,Seafood allergy,,Malek El-Qahery,0129267134,2025-02-08 18:45:13,1
4702,25704264413152,Medhat,Bakr,1957-04-26,Male,0106136453,"161 El Nile St., Sidi Bishr, North Sinai",O+,,Epilepsy,Islam Abdelhamid,0128094274,2024-03-23 00:08:29,1
4703,29005087466791,Hassan,Gad,1990-05-08,Male,0113326056,"685 El Horreya Lane, Ras Gharib, Minya",O-,Latex allergy,Heart disease,Radwa Abo El-Naga,0125535613,2024-09-04 15:06:00,1
4704,26405240782066,Salma,Hussein,1964-05-24,Female,0156190385,"1195 El Tahrir St., Mit Ghamr, Dakahlia",A+,Antibiotic allergy,Thyroid disorders,Nariman Sobhy,0104363822,2025-09-10 01:46:14,1
4705,26410186113488,Raghad,Morsi,1964-10-18,Female,0115679897,"36353 El Geish Rd., Maadi, Cairo",A-,Dust allergy,Diabetes mellitus,Rehab Ramadan,0119085225,2024-10-10 17:32:46,0
4706,27805110446555,Haitham,El-Saeedi,1978-05-11,Male,0153968242,"250 El Mahatta St., Samannoud, New Valley",AB-,,,Yara Osman,0151358467,2025-07-27 15:47:32,0
4707,30506220663294,Ahmed,Nassar,2005-06-22,Male,0156083167,"316 El Wahda Lane, El Mahalla El Kubra, Minya",B+,,,Samy Farag,0128880971,2024-08-10 13:18:00,0
4708,25404055217910,Salem,Salama,1954-04-05,Male,0114111594,"93899 Misr Ave., Agouza, Giza",B-,Penicillin allergy,Thyroid disorders,Soha Farag,0158955643,2024-05-07 04:53:35,1
4709,26412302973147,Donia,Zayed,1964-12-30,Female,0117202635,"03006 El Orouba Sq., Faisal District, Suez",O-,Antibiotic allergy,Chronic kidney disease,Aws Mahmoud,0114046752,2023-12-04 14:56:16,0
4710,27001304970900,Salma,El-Omda,1970-01-30,Female,0156342731,"379 El Nasr Rd., Borg El Arab, Sohag",AB-,Penicillin allergy,Hypertension,Fatma El-Zahraa Fahmy,0100335941,2024-01-03 10:10:52,0
4711,29402054148722,Lobna,Sarhan,1994-02-05,Female,0112016250,"2823 El Nasr St., Khanka, Qalyubia",AB-,Aspirin allergy,Hypertension,Omar Saber,0159489279,2024-09-22 16:23:55,0
4712,30001133596249,Fatma El-Zahraa,Gad,2000-01-13,Female,0128127467,"599 El Mahatta Sq., Khanka, New Valley",B+,Latex allergy,Asthma,Radwa Sobhy,0116551786,2025-06-22 21:21:06,1
4713,30505237528267,Abeer,Metwally,2005-05-23,Female,0111345649,"4997 26th of July Lane, Ain Shams, Beni Suef",B+,,,Jouri El-Araby,0153689761,2025-11-23 16:24:11,1
4714,28102081345420,Fatma,Amin,1981-02-08,Female,0151624012,"91910 El Tahrir Lane, Faqous, Luxor",B-,,Viral hepatitis,Malak Osman,0121836795,2025-05-31 10:16:20,1
4715,25010258756884,Samar,Abdelaziz,1950-10-25,Female,0109217998,"2147 El Horreya Lane, Hurghada, Red Sea",A+,,Arthritis,Maryam Mansour,0126069553,2025-10-20 01:35:06,0
4716,25705258293323,Talia,Helmy,1957-05-25,Female,0123401894,"600 26th of July St., Helwan, New Valley",B+,,,Islam El-Sherbiny,0102812647,2025-10-29 23:23:58,0
4717,28612168010556,Omar,Hussein,1986-12-16,Male,0113590257,"8520 El Nasr Lane, Marsa Matrouh, Kafr El Sheikh",AB-,Dust allergy,,Soha El-Alawy,0106777678,2025-09-11 15:44:18,1
4718,25411134559053,Malek,Metwally,1954-11-13,Male,0126123720,"935 Salah Salem St., Nuweiba, South Sinai",AB+,Seafood allergy,,Reem Abo El-Naga,0150953162,2025-08-09 21:30:24,1
4719,29401297976429,Sondos,Shawky,1994-01-29,Female,0113554232,"0632 El Salam Ave., Belbeis, New Valley",A-,,Epilepsy,Talia Hassanin,0117414766,2024-01-29 08:13:01,0
4720,29305294072440,Doaa,Ghoneim,1993-05-29,Female,0123338259,"98045 Ramses Rd., Imbaba, Minya",B+,Dust allergy,Asthma,Yasser Amin,0129378441,2025-03-04 06:09:38,1
4721,26502232760100,Shahd,Ramadan,1965-02-23,Female,0129376422,"06145 Ramses Sq., Sidi Gaber, Alexandria",AB+,,Hypertension,Basmala Saad,0105019126,2024-02-10 11:03:54,0
4722,27108224725358,Samy,El-Qurashi,1971-08-22,Male,0104168608,"677 26th of July Lane, New Cairo, Cairo",O+,,,Fatma El-Ghazaly,0156187158,2024-12-13 13:05:54,0
4723,28407053155121,Lobna,Abdelsalam,1984-07-05,Female,0115010116,"79815 El Salam Sq., Nuweiba, Minya",B-,Dust allergy,,Rasha Mohsen,0152956743,2025-09-02 22:19:34,0
4724,30307063582041,Nora,Metwally,2003-07-06,Female,0118436229,"0507 El Mahatta Sq., Quweisna, Monufia",B+,,Hypertension,Rodina Shawky,0151903725,2024-10-25 15:18:02,1
4725,27207192459627,Nour,Ghoneim,1972-07-19,Female,0158778363,"360 El Orouba St., Faisal District, Suez",O-,,Hypertension,Marwan El-Hashemy,0116278490,2023-12-06 15:03:48,1
4726,25504287537419,Haitham,Ramadan,1955-04-28,Male,0110388474,"53819 El Wahda Lane, Qantara Sharq, Damietta",O-,,Chronic kidney disease,Wael El-Omda,0127387937,2025-10-29 20:58:40,1
4727,29006288394079,Hussein,Ghoneim,1990-06-28,Male,0123399076,"296 El Mahatta Sq., Sadat City, Monufia",O-,Dust allergy,Chronic kidney disease,Abdelrahim El-Qahery,0108037783,2024-09-21 20:16:50,0
4728,27508147887199,Youssef,Abo El-Naga,1975-08-14,Male,0152965667,"553 El Mostaqbal Rd., Senbellawein, Dakahlia",O+,Pollen allergy,Diabetes mellitus,Zeinab El-Alawy,0152175629,2024-08-26 18:49:23,0
4729,27803032394280,Aya,Ghamrawy,1978-03-03,Female,0125341357,"1566 El Horreya Sq., Sadat City, Monufia",A+,Seafood allergy,,Shaimaa Ramadan,0151769989,2024-10-25 19:11:32,1
4730,28907133171063,Aline,Mahmoud,1989-07-13,Female,0101042412,"81045 El Mostaqbal St., Al Arab District, Port Said",A+,,Epilepsy,Talin Ramadan,0126955347,2024-07-19 12:02:18,0
4731,28408184464424,Rawan,Metwally,1984-08-18,Female,0100766014,"3915 El Nasr Lane, Port Fuad, North Sinai",O-,Aspirin allergy,Arthritis,Rasha El-Sakka,0111148954,2024-11-04 19:42:56,1
4732,25010251451099,Zaid,Saad,1950-10-25,Male,0118173875,"065 Ramses St., El Mahalla El Kubra, Gharbia",B+,Dust allergy,Arthritis,Haitham Mokhtar,0129893522,2024-07-27 04:51:08,0
4733,28105135851625,Farida,El-Sakka,1981-05-13,Female,0110138806,"069 Misr Lane, Sadat City, Qena",O+,,,Medhat El-Khouly,0129816917,2024-02-22 10:30:49,1
4734,24801286856606,Judy,El-Qahery,1948-01-28,Female,0105969029,"035 Ramses Ave., Abu Hammad, Sharqia",O-,Dust allergy,Asthma,Yasser El-Shennawy,0120995021,2024-11-16 22:21:51,0
4735,28207264958127,Sarah,Saber,1982-07-26,Female,0111909169,"86868 El Tahrir St., Hurghada, Luxor",AB-,Pollen allergy,Arthritis,Sidra Saad,0156210942,2025-07-08 23:30:47,0
4736,27207127692994,Bilal,Sobhy,1972-07-12,Male,0100787148,"693 Misr Rd., New Cairo, Damietta",AB-,Antibiotic allergy,Diabetes mellitus,Sherif Shehata,0157233360,2025-05-23 09:26:13,1
4737,28812318867425,Sidra,El-Ansari,1988-12-31,Female,0111302316,"01898 26th of July Sq., Tanta, Gharbia",AB+,Latex allergy,Epilepsy,Youssef Zaker,0159863286,2025-03-16 03:40:45,1
4738,28006234404070,Islam,Mansour,1980-06-23,Male,0102310369,"9044 El Gomhouria Rd., Taba, Damietta",A+,Dust allergy,Epilepsy,Saeed Shalaby,0107930444,2024-07-31 02:20:38,1
4739,24901207102843,Doaa,Abdelhamid,1949-01-20,Female,0110975200,"9830 El Horreya Rd., Khanka, Qalyubia",AB+,,,Rana Zaker,0105925317,2025-10-20 00:23:28,0
4740,28801191640367,Reem,Mokhtar,1988-01-19,Female,0120319181,"70590 El Salam Ave., Kafr El Zayat, Damietta",A+,Peanut allergy,Epilepsy,Fatma El-Zahraa Abdullah,0109752519,2025-10-09 23:22:15,1
4741,28105160126694,Hamza,Abdelhamid,1981-05-16,Male,0101916016,"59843 El Nile Sq., Heliopolis, Luxor",AB-,Pollen allergy,,Ziad Salama,0129114421,2023-12-15 05:26:39,1
4742,27710173765875,Abdelaziz,Mokhtar,1977-10-17,Male,0103156452,"61787 El Galaa Rd., Sayeda Zeinab, Cairo",AB-,,Arthritis,Saga El-Ghazaly,0100778586,2025-06-29 01:55:37,1
4743,27911038785186,Gehad,Shawky,1979-11-03,Female,0118290244,"09103 El Mostaqbal Rd., Marsa Alam, Red Sea",O+,,,Rahma El-Qurashi,0111697557,2025-06-26 23:20:53,0
4744,25107295013345,Soha,Hassanin,1951-07-29,Female,0156393219,"452 El Wahda Lane, New Cairo, Cairo",A+,,,Rodina Nassar,0126307436,2025-11-25 13:59:38,0
4745,25802115575480,Laila,Kamel,1958-02-11,Female,0156087803,"08557 Ramses Ave., Khanka, Sohag",AB-,Aspirin allergy,Asthma,Saga El-Ghazaly,0121187676,2024-08-17 13:36:36,1
4746,26902126849084,Samar,El-Khouly,1969-02-12,Female,0129333480,"37017 El Nile Lane, Senbellawein, Sohag",A+,Dust allergy,Heart disease,Hassan Ghoneim,0123437803,2025-09-20 09:50:24,1
4747,30111070455541,Nora,Hegazy,2001-11-07,Female,0105625987,"23679 El Wahda Sq., Dokki, Beni Suef",O-,Pollen allergy,Arthritis,Saeed El-Omda,0123251285,2024-04-29 22:23:23,1
4748,27406271986367,Basmala,El-Ansari,1974-06-27,Female,0154187201,"6328 El Zohour Rd., Mokattam, North Sinai",B+,,Thyroid disorders,Yassin Hussein,0150247594,2025-11-06 14:19:06,0
4749,29709101295290,Ahmed,El-Iskandarany,1997-09-10,Male,0100359287,"655 El Mahatta Ave., Belbeis, Sharqia",AB-,Antibiotic allergy,Thyroid disorders,Fares Abdelaziz,0117492094,2025-05-16 15:54:32,1
4750,29309230735574,Mina,Shehata,1993-09-23,Male,0155505686,"41297 El Galaa Lane, Senbellawein, Dakahlia",A-,Pollen allergy,,Ghada Amin,0108594883,2024-08-08 22:13:25,1
4751,30201280881674,Abdelrahim,Gad,2002-01-28,Male,0105053302,"96720 Misr St., Itay El Barud, Beheira",A-,Peanut allergy,,Malak El-Sherif,0123293629,2025-07-15 20:39:00,0
4752,28111195090809,Nariman,Ghoneim,1981-11-19,Female,0156531730,"0456 El Geish St., Marsa Matrouh, Damietta",B+,,Epilepsy,Sarah Gad,0151680187,2025-01-19 08:51:25,0
4753,25901154024275,Malek,El-Saeedi,1959-01-15,Male,0129540454,"204 Ramses Ave., Quseir, Luxor",B+,,,Yassin El-Sakka,0110256205,2024-09-02 00:07:33,0
4754,27511026545289,Hagar,Mansour,1975-11-02,Female,0122962528,"4047 Airport Lane, Menouf, Monufia",AB-,Antibiotic allergy,Arthritis,Selim Metwally,0106140316,2024-04-12 17:04:13,0
4755,28305296807758,Selim,Farag,1983-05-29,Male,0114122247,"9337 Misr Sq., Taba, Faiyum",AB+,Peanut allergy,Hypertension,Mohanad El-Shennawy,0115267917,2025-06-23 06:02:57,1
4756,26004094655782,Samar,Osman,1960-04-09,Female,0119237678,"40020 El Mahatta Lane, Sidi Bishr, New Valley",AB+,,Diabetes mellitus,Abdelrahman El-Aswany,0111207004,2024-12-19 07:36:54,1
4757,27010154651527,Nour,Mahmoud,1970-10-15,Female,0122399457,"556 El Nasr Ave., Ayat, Matrouh",A-,,,Sidra Ghamrawy,0122411221,2025-11-24 19:10:16,1
4758,30005144426747,Hala,El-Ghazaly,2000-05-14,Female,0150014350,"03187 El Nasr Rd., Taba, South Sinai",AB-,Pollen allergy,,Ahmed Ghamrawy,0124892507,2025-07-04 09:26:09,0
4759,25412120693486,Maryam,El-Qahery,1954-12-12,Female,0155041215,"19408 El Horreya Sq., Mit Ghamr, Matrouh",O+,Seafood allergy,,Tamer Shehata,0155630737,2024-12-17 14:09:17,1
4760,25302174440766,Aline,Ramadan,1953-02-17,Female,0158793521,"7144 El Tahrir Lane, Damanhour, Asyut",B-,Peanut allergy,,Hamza Morsi,0157428510,2025-09-15 11:03:13,0
4761,29110072507014,Islam,Osman,1991-10-07,Male,0115265669,"9546 El Wahda Ave., Belbeis, Asyut",AB-,,Thyroid disorders,Hana Abdelfattah,0115633081,2024-08-27 12:33:45,0
4762,24904105338027,Janna,El-Omda,1949-04-10,Female,0110606562,"5148 El Zohour Lane, Sharm El Sheikh, South Sinai",O-,,Asthma,Salma El-Qurashi,0110773555,2025-06-20 07:10:52,1
4763,30704154438240,Hanan,Ghoneim,2007-04-15,Female,0120947348,"2391 El Geish Ave., Faqous, Sharqia",A-,,Arthritis,Salem Helmy,0152417265,2024-08-06 21:47:59,1
4764,24806181500167,Hana,Sarhan,1948-06-18,Female,0127405235,"92253 El Shohada Lane, Itay El Barud, Faiyum",A-,,Asthma,George Mansour,0108779659,2025-04-03 11:14:00,1
4765,28902227610820,Samar,Abdelaziz,1989-02-22,Female,0101139908,"36594 El Horreya Ave., Borg El Arab, Luxor",B+,,Asthma,Ashraf El-Araby,0109912821,2024-01-02 14:50:19,1
4766,29610250401900,Sidra,El-Ansari,1996-10-25,Female,0106611709,"93233 El Zohour Ave., Sheikh Zayed, New Valley",O+,Antibiotic allergy,,Selim Osman,0109335679,2025-03-29 10:50:06,0
4767,28412047802126,Hana,Gad,1984-12-04,Female,0152377910,"1599 El Horreya Rd., New Salhia, New Valley",AB-,Latex allergy,,Saga El-Saeedi,0119998215,2024-05-24 19:01:00,0
4768,27907111588659,Khaled,Fahmy,1979-07-11,Male,0118232399,"8891 El Tahrir Sq., Belbeis, Matrouh",AB-,Peanut allergy,Viral hepatitis,Ashraf Zayed,0109219105,2025-08-16 23:32:20,0
4769,26401217940846,Iman,Morsi,1964-01-21,Female,0120476144,"32960 Misr Sq., Sohag City, Matrouh",A+,Aspirin allergy,Chronic kidney disease,Malak Osman,0129109493,2025-11-02 21:47:46,1
4770,26203257718213,Ibrahim,El-Masry,1962-03-25,Male,0113064004,"8125 El Mostaqbal Lane, Saint Catherine, South Sinai",A-,Pollen allergy,Asthma,Hoda El-Ghazaly,0154151217,2024-02-07 09:22:15,1
4771,28712284068734,Ashraf,Wahba,1987-12-28,Male,0101773710,"29447 Ramses Lane, Ayat, New Valley",B-,,Diabetes mellitus,Soha El-Khouly,0153387467,2024-10-13 17:49:50,1
4772,30702101783993,Fares,El-Sherif,2007-02-10,Male,0125242018,"51448 Airport Lane, Madinaty, Qena",A+,Peanut allergy,,Sarah Ali,0101551164,2024-03-21 06:53:12,0
4773,26505053871229,Hala,Helmy,1965-05-05,Female,0121409411,"53067 El Mostaqbal Lane, Senbellawein, Sohag",B-,,,Adham Mansour,0156619720,2025-01-12 12:19:03,1
4774,29802223788420,Ghada,El-Qurashi,1998-02-22,Female,0114425618,"8784 El Wahda Ave., 6th of October, Giza",A-,,Thyroid disorders,Donia Saad,0150808299,2024-10-13 20:02:59,0
4775,28709153301965,Rasha,El-Sakka,1987-09-15,Female,0126753909,"62634 El Mostaqbal Lane, Itay El Barud, Beheira",AB+,Penicillin allergy,Epilepsy,Doaa Osman,0111234593,2024-04-13 08:06:47,0
4776,30007071307439,Saeed,Wahba,2000-07-07,Male,0129595533,"4573 El Salam Sq., Qantara Sharq, Ismailia",B+,,Thyroid disorders,Ehab Mahmoud,0127806559,2023-12-26 22:56:13,1
4777,26404254172660,Sidra,Amin,1964-04-25,Female,0103180698,"259 El Nile Sq., Al Qarin, Kafr El Sheikh",AB+,Aspirin allergy,Diabetes mellitus,Ashraf Salem,0121613146,2025-06-28 08:27:40,1
4778,26205198566904,Samar,El-Ansari,1962-05-19,Female,0110058569,"1136 El Wahda Ave., Qalyub, New Valley",B+,Peanut allergy,Hypertension,Rana Ramadan,0106677006,2025-08-14 14:52:26,1
4779,28705014982446,Hanan,El-Sherbiny,1987-05-01,Female,0119688442,"943 Misr Lane, Ismailia City, Ismailia",B+,,Arthritis,Sarah Sarhan,0126771670,2024-06-10 18:37:35,1
4780,25108103897671,Youssef,Nassar,1951-08-10,Male,0118981596,"99294 El Mostaqbal Lane, El Marg, Cairo",B-,Aspirin allergy,,Nariman El-Aswany,0154298988,2024-12-29 17:42:10,1
4781,24809145712840,Layan,Farag,1948-09-14,Female,0100675972,"631 26th of July Ave., Boulaq El Dakrour, Giza",B+,Latex allergy,,Mina Mokhtar,0124331172,2025-06-10 22:29:25,0
4782,27409201801576,Ibrahim,Ghamrawy,1974-09-20,Male,0126054915,"0114 El Nasr Sq., Fayed, Ismailia",O+,Pollen allergy,,Samar El-Sakka,0121717347,2024-03-27 08:44:43,1
4783,30201140197519,Anas,El-Iskandarany,2002-01-14,Male,0108221178,"1823 El Haram Ave., Safaga, Kafr El Sheikh",O-,,Viral hepatitis,Hala Salem,0112782918,2025-07-09 07:47:05,1
4784,25603087047712,Laith,El-Qahery,1956-03-08,Male,0151652726,"034 El Wahda Sq., Faisal District, New Valley",B-,,Arthritis,Aya Amin,0159281563,2025-01-19 22:38:59,1
4785,26012067993756,Hassan,El-Sakka,1960-12-06,Male,0111718377,"8061 El Nile Ave., Agouza, North Sinai",O-,,Heart disease,Aline Bakr,0102811845,2025-06-02 05:43:32,0
4786,28901304504388,Samar,Saad,1989-01-30,Female,0107873321,"730 El Shohada Rd., Attaka, Suez",O+,Peanut allergy,Arthritis,Aline El-Sherif,0119587622,2024-05-20 08:26:08,1
4787,28610273357197,Ramy,Afifi,1986-10-27,Male,0110014458,"828 El Gomhouria St., Gamasa, Matrouh",A-,Penicillin allergy,,Samy El-Aswany,0121878549,2025-08-02 20:08:33,1
4788,27409135748540,Farida,El-Araby,1974-09-13,Female,0103244168,"7814 El Salam Lane, Mansoura, Aswan",B+,Latex allergy,,Soha El-Masry,0126393829,2024-01-10 14:08:34,1
4789,29502193498314,Ehab,El-Ansari,1995-02-19,Male,0115845185,"5027 El Haram Sq., Abu Kabir, Sharqia",A-,Peanut allergy,,Selim Ghamrawy,0152187320,2025-07-31 19:28:18,0
4790,28312168713714,Khaled,El-Hashemy,1983-12-16,Male,0129471225,"07199 El Mahatta Ave., Mohandessin, Giza",B+,Penicillin allergy,Hypertension,Jana Bakr,0150635951,2025-09-27 23:26:30,0
4791,24908297926544,Sondos,Salama,1949-08-29,Female,0118266546,"94036 El Galaa St., Mokattam, Cairo",A-,Pollen allergy,Thyroid disorders,Dina Shawky,0151054229,2025-04-16 04:45:52,1
4792,27008111362479,Selim,Morsi,1970-08-11,Male,0153347516,"71193 Misr St., Samannoud, Gharbia",O+,Latex allergy,,Marwan Osman,0105148604,2024-09-03 22:31:57,0
4793,27704116237542,Rasha,El-Masry,1977-04-11,Female,0118470124,"1175 El Galaa St., Sadat City, Monufia",AB+,Penicillin allergy,,Hagar Saad,0113371698,2024-10-04 08:03:33,0
4794,25901065745212,Shenouda,El-Qahery,1959-01-06,Male,0105401861,"72755 El Nasr St., Madinaty, Cairo",O+,Pollen allergy,,Naglaa Kamel,0156972529,2024-03-16 02:06:18,1
4795,25407095355176,Hussein,Abdelhamid,1954-07-09,Male,0105025906,"571 El Tahrir Lane, Abbassia, Cairo",O+,,,Ahmed Afifi,0122238636,2025-11-25 01:01:03,0
4796,27805124267613,Hussein,Ali,1978-05-12,Male,0128691022,"680 Salah Salem Ave., Taba, South Sinai",A-,Dust allergy,Arthritis,Hagar El-Iskandarany,0155962854,2024-10-31 06:46:04,1
4797,25110232773465,Hanan,El-Ghazaly,1951-10-23,Female,0159051685,"378 El Shohada Sq., Mohandessin, Sohag",AB+,,Chronic kidney disease,Raghad El-Ansari,0112481355,2024-05-06 16:34:07,0
4798,29502046440357,Mohamed,Mahmoud,1995-02-04,Male,0122961612,"7023 El Haram Sq., Marsa Alam, Red Sea",AB+,Latex allergy,,Yassin El-Ghazaly,0119630078,2024-05-04 02:24:21,1
4799,26505034980531,Shenouda,Mansour,1965-05-03,Male,0153498537,"9232 El Geish Sq., Khanka, Qalyubia",A-,,,Amr Zaker,0124069048,2025-01-18 13:22:32,0
4800,28901317600617,Abdullah,Hassanin,1989-01-31,Male,0159459899,"908 26th of July Ave., Qalyub, Qalyubia",B+,,,Lobna Abdelsalam,0118158929,2024-01-04 18:00:22,0
4801,30509041486920,Shaimaa,Osman,2005-09-04,Female,0102631251,"953 26th of July St., Faqous, Sharqia",A+,Antibiotic allergy,,Yara El-Hashemy,0159685343,2024-09-06 19:47:48,0
4802,28612111378667,Abeer,Zayed,1986-12-11,Female,0112462018,"6813 El Tahrir St., Smouha, Alexandria",A-,Penicillin allergy,Hypertension,Khaled El-Ansari,0158823165,2024-04-08 23:20:29,1
4803,29401273567419,Haitham,Metwally,1994-01-27,Male,0112349830,"4361 El Nasr St., Nuweiba, Kafr El Sheikh",O-,Pollen allergy,Arthritis,Adam Farag,0103567946,2024-10-01 16:59:06,0
4804,25411081249443,Safaa,Mohsen,1954-11-08,Female,0152445184,"2459 Misr Lane, El Gouna, Red Sea",AB-,Dust allergy,,Yassin Saber,0159288797,2024-12-14 05:38:57,1
4805,26711230698330,Selim,Hassanin,1967-11-23,Male,0102098681,"2951 El Tahrir Sq., Sayeda Zeinab, Damietta",O+,,Thyroid disorders,Donia El-Masry,0155064068,2024-04-25 02:18:04,1
4806,26304060968010,Eyad,El-Iskandarany,1963-04-06,Male,0110501076,"316 El Nile Sq., Ayat, Giza",O-,Penicillin allergy,Heart disease,Laith Abdelaziz,0119282143,2025-02-02 05:22:43,0
4807,27912110409937,Ashraf,Salama,1979-12-11,Male,0110465847,"119 El Mahatta Sq., Qantara Gharb, Ismailia",O+,Penicillin allergy,,Hamza El-Alawy,0127991979,2025-06-26 13:16:43,1
4808,26906182878477,Aws,Farag,1969-06-18,Male,0111054887,"28285 El Haram St., Sheikh Zayed, Luxor",B+,Pollen allergy,,Abdelaziz El-Khouly,0106356250,2024-03-27 12:57:13,1
4809,25703144414107,Yara,Hegazy,1957-03-14,Female,0102872817,"790 26th of July Rd., Suez District, Suez",A-,Seafood allergy,,Safaa Sobhy,0100863007,2025-04-01 07:53:15,1
4810,28503268466782,Nora,Metwally,1985-03-26,Female,0116882174,"83786 El Galaa Lane, Menouf, Asyut",A-,Antibiotic allergy,Chronic kidney disease,Ahmed Amin,0114169877,2025-08-26 01:16:18,1
4811,27605164035248,Layan,Morsi,1976-05-16,Female,0157435172,"106 Salah Salem Sq., Kom Hamada, Beheira",B+,Latex allergy,,Malek Kamel,0157018046,2023-12-20 15:36:19,0
4812,26311292657636,Abdullah,Ghoneim,1963-11-29,Male,0122068377,"2887 El Orouba Ave., El Gouna, Red Sea",AB-,Peanut allergy,Asthma,Alaa Fahmy,0125946591,2024-07-08 12:09:39,0
4813,28009237238503,Laila,Afifi,1980-09-23,Female,0115697327,"67006 Salah Salem Ave., Al Sharq District, Port Said",B+,,,Shaimaa Abdullah,0103731506,2025-04-27 17:49:06,1
4814,26910208565219,Eyad,Abdelfattah,1969-10-20,Male,0118535554,"8042 El Mahatta Lane, Safaga, Asyut",O-,,,Ashraf Osman,0100805019,2024-07-21 07:18:34,1
4815,24704277036157,Ehab,Shalaby,1947-04-27,Male,0109095684,"6728 El Geish Rd., Miami, Minya",B-,,Epilepsy,Shahd Ghamrawy,0122753791,2024-09-18 14:38:26,1
4816,27908213903362,Soha,Mahmoud,1979-08-21,Female,0105121364,"544 El Mahatta Sq., Shubra El Kheima, Qalyubia",O-,,Thyroid disorders,Ali Ghamrawy,0125703283,2024-09-19 09:55:32,0
4817,28806050594506,Nora,El-Saeedi,1988-06-05,Female,0127321094,"9994 El Orouba Lane, Abu Hammad, Asyut",B+,Seafood allergy,Asthma,Abdullah El-Ghazaly,0114205756,2025-04-07 12:52:46,0
4818,27405080325628,Saga,Ali,1974-05-08,Female,0104220689,"2194 El Wahda St., Haram, Sohag",A-,Pollen allergy,Heart disease,Mahmoud Mohsen,0108893642,2024-12-01 04:29:52,1
4819,26210274564365,Hanan,Mohsen,1962-10-27,Female,0103070278,"70346 El Horreya Rd., Hurghada, Red Sea",B+,Antibiotic allergy,,Talia Shawky,0111436576,2025-07-11 14:27:48,0
4820,27602202631622,Ghada,El-Qahery,1976-02-20,Female,0151985630,"68967 El Nile St., Manshat El Qanater, Sohag",B-,,Diabetes mellitus,Layan Abdelaziz,0113254193,2025-05-22 16:24:11,0
4821,28808133323244,Radwa,Ali,1988-08-13,Female,0100764691,"90537 Misr Ave., Nuweiba, South Sinai",B+,Aspirin allergy,,Hussein Abdelaziz,0117280842,2024-08-07 10:33:12,1
